city,state,location_code
Gautier,Mississippi,1020737
Golden,Mississippi,1020738
Goodman,Mississippi,1020739
Greenville,Mississippi,1020740
Greenwood,Mississippi,1020741
Grenada,Mississippi,1020742
Gulfport,Mississippi,1020743
Guntown,Mississippi,1020744
Hamilton,Mississippi,1020745
Hattiesburg,Mississippi,1020746
Hazlehurst,Mississippi,1020747
Heidelberg,Mississippi,1020748
Hernando,Mississippi,1020749
Hollandale,Mississippi,1020750
Holly Springs,Mississippi,1020751
Horn Lake,Mississippi,1020752
New Houlka,Mississippi,1020753
Houston,Mississippi,1020754
Hurley,Mississippi,1020755
Indianola,Mississippi,1020756
Inverness,Mississippi,1020757
Itta Bena,Mississippi,1020758
Iuka,Mississippi,1020759
Jackson,Mississippi,1020760
Kiln,Mississippi,1020761
Kosciusko,Mississippi,1020762
Lake,Mississippi,1020763
Lauderdale,Mississippi,1020764
Laurel,Mississippi,1020765
Leakesville,Mississippi,1020766
Leland,Mississippi,1020767
Lexington,Mississippi,1020768
Liberty,Mississippi,1020769
Long Beach,Mississippi,1020770
Louisville,Mississippi,1020771
Lucedale,Mississippi,1020772
Lumberton,Mississippi,1020773
Maben,Mississippi,1020774
Macon,Mississippi,1020775
Madison,Mississippi,1020776
Magee,Mississippi,1020777
Magnolia,Mississippi,1020778
Marks,Mississippi,1020779
Mathiston,Mississippi,1020780
